timestamp,base_name,wear,category,uu_keyword,market_hash_name,matched,data_quality_flag,error,cs_lowest_ask_usd,cs_highest_bid_usd,cs_bid_depth,cs_vol24h,cs_asp24h,uu_lowest_ask_cny,uu_lowest_ask_usd,uu_highest_bid_cny,uu_highest_bid_usd,uu_bid_depth,uu_listings,spread_to_cs_lowest_pct,spread_to_cs_bid_pct,profit_margin_pct,instant_exit_margin_pct,cs_liquidity_score,uu_supply_score,demand_score,data_quality_score,risk_score,opportunity_score,recommendation_label
1779543934,Specialist Gloves | Marble Fade,ft,normal,渐变大理石,★ Specialist Gloves | Marble Fade (Field-Tested),True,ok,,148.870000,137.000000,1,23,175.166957,1009.500000,141.330000,960.000000,134.400000,2,10,0.053350,-0.030638,0.053350,-0.030638,0.605073,0.447526,0.676071,1.000000,0.609227,0.309390,avoid
1779543951,Hydra Gloves | Emerald,ft,normal,翡翠色调,★ Hydra Gloves | Emerald (Field-Tested),True,ok,,39.830000,38.800000,1,18,40.605000,268.000000,37.520000,258.000000,36.120000,2,10,0.061567,0.034115,0.061567,0.034115,0.566452,0.447526,0.631509,1.000000,0.218882,0.488294,low_priority
1779543959,Specialist Gloves | Crimson Web,ft,normal,深红之网,★ Specialist Gloves | Crimson Web (Field-Tested),True,ok,,98.090000,127.000000,1,40,165.158750,939.500000,131.530000,906.000000,126.840000,1,10,-0.254239,-0.034441,-0.254239,-0.034441,0.693603,0.416589,0.752441,1.000000,0.593281,0.346892,avoid
1779543968,Specialist Gloves | Emerald Web,ft,normal,翠绿之网,★ Specialist Gloves | Emerald Web (Field-Tested),False,error,ReadTimeout('The read operation timed out'),125.500000,1160.000000,1,2,1271.770000,,,,,,,,,,,0.261305,0.000000,0.209561,0.000000,0.934674,0.000000,insufficient_data
1779543995,Specialist Gloves | Mogul,ft,normal,大腕,★ Specialist Gloves | Mogul (Field-Tested),True,ok,,112.000000,101.000000,2,27,119.354074,770.000000,107.800000,767.000000,107.380000,9,10,0.038961,-0.063080,0.038961,-0.063080,0.677169,0.539390,0.782028,1.000000,0.572830,0.365071,avoid
1779544004,Driver Gloves | Snow Leopard,ft,normal,雪豹,★ Driver Gloves | Snow Leopard (Field-Tested),True,ok,,49.610000,363.000000,1,40,329.708000,1899.000000,265.860000,1830.000000,256.200000,1,10,-0.813398,0.365380,-0.813398,0.365380,0.693603,0.416589,0.752441,1.000000,0.193281,0.776892,strong_candidate
1779544009,Moto Gloves | Smoke Out,ft,normal,小心烟雾弹,★ Moto Gloves | Smoke Out (Field-Tested),True,ok,,114.640000,110.000000,1,26,137.869231,779.490000,109.128600,768.000000,107.520000,1,10,0.050504,0.007985,0.050504,0.007985,0.624544,0.416589,0.672757,1.000000,0.360546,0.388185,low_priority
1779544014,Moto Gloves | Boom!,ft,normal,嘭,★ Moto Gloves | Boom! (Field-Tested),True,ok,,539.860000,442.000000,1,0,0.000000,3368.500000,471.590000,3190.000000,446.600000,1,10,0.144766,-0.062745,0.144766,-0.062745,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1779544024,Hand Wraps | Overprint,ft,normal,套印,★ Hand Wraps | Overprint (Field-Tested),True,ok,,112.090000,108.000000,1,20,118.031000,769.500000,107.730000,764.000000,106.960000,1,10,0.040472,0.002506,0.040472,0.002506,0.582998,0.416589,0.624819,1.000000,0.370933,0.346957,low_priority
1779544029,Driver Gloves | Rezan the Red,ft,normal,绯红列赞,★ Driver Gloves | Rezan the Red (Field-Tested),True,ok,,70.500000,65.300000,1,22,78.092727,463.980000,64.957200,451.000000,63.140000,1,10,0.085330,0.005277,0.085330,0.005277,0.598037,0.416589,0.642172,1.000000,0.367173,0.364639,low_priority
1779544034,Specialist Gloves | Crimson Kimono,ft,normal,深红和服,★ Specialist Gloves | Crimson Kimono (Field-Tested),True,ok,,1532.780000,1430.000000,1,6,1742.176667,10198.500000,1427.790000,9680.000000,1355.200000,1,10,0.073533,0.001548,0.073533,0.001548,0.401378,0.416589,0.415257,1.000000,0.416338,0.247205,low_priority
1779544038,Moto Gloves | 3rd Commando Company,ft,normal,第三特种兵连,★ Moto Gloves | 3rd Commando Company (Field-Tested),True,ok,,46.090000,44.300000,1,3,46.493333,293.000000,41.020000,293.000000,41.020000,3,10,0.123598,0.079961,0.123598,0.079961,0.308863,0.469476,0.352583,1.000000,0.278889,0.518766,watchlist
1779544045,Sport Gloves | Bronze Morph,ft,normal,青铜形态,★ Sport Gloves | Bronze Morph (Field-Tested),True,ok,,109.350000,103.000000,1,13,108.693077,748.500000,104.790000,742.000000,103.880000,6,10,0.043516,-0.017082,0.043516,-0.017082,0.515967,0.512175,0.627131,1.000000,0.618573,0.281921,avoid
1779544051,Driver Gloves | King Snake,ft,normal,王蛇,★ Driver Gloves | King Snake (Field-Tested),True,ok,,148.770000,140.000000,1,35,204.484286,1005.500000,140.770000,1000.000000,140.000000,12,10,0.056830,-0.005470,0.056830,-0.005470,0.672103,0.559408,0.846649,1.000000,0.570092,0.379278,avoid
1779544056,Moto Gloves | Polygon,ft,normal,多边形,★ Moto Gloves | Polygon (Field-Tested),True,ok,,120.900000,115.000000,1,24,138.455000,817.000000,114.380000,796.000000,111.440000,1,10,0.057003,0.005421,0.057003,0.005421,0.611821,0.416589,0.658077,1.000000,0.363727,0.372456,low_priority
1779544062,Driver Gloves | Racing Green,ft,normal,墨绿色调,★ Driver Gloves | Racing Green (Field-Tested),True,ok,,35.830000,34.500000,1,27,37.731111,245.000000,34.300000,242.000000,33.880000,2,10,0.044606,0.005831,0.044606,0.005831,0.630557,0.447526,0.705475,1.000000,0.352856,0.393324,low_priority
1779544068,Specialist Gloves | Foundation,ft,normal,元勋,★ Specialist Gloves | Foundation (Field-Tested),True,ok,,846.590000,690.000000,1,0,0.000000,4900.000000,686.000000,4810.000000,673.400000,1,10,0.234096,0.005831,0.234096,0.005831,0.079685,0.416589,0.044073,1.000000,0.496761,0.091451,low_priority
1779544072,Moto Gloves | Blood Pressure,ft,normal,血压,★ Moto Gloves | Blood Pressure (Field-Tested),True,ok,,132.680000,123.000000,1,24,155.913750,884.000000,123.760000,833.000000,116.620000,2,10,0.072075,-0.006141,0.072075,-0.006141,0.611821,0.447526,0.683858,1.000000,0.607539,0.312972,avoid
1779544078,Hydra Gloves | Mangrove,ft,normal,红树林,★ Hydra Gloves | Mangrove (Field-Tested),True,ok,,35.670000,33.700000,2,15,34.520667,236.480000,33.107200,235.000000,32.900000,3,10,0.077409,0.017905,0.077409,0.017905,0.584655,0.469476,0.617020,1.000000,0.359941,0.407196,low_priority
1779544083,Hydra Gloves | Case Hardened,ft,normal,表面淬火,★ Hydra Gloves | Case Hardened (Field-Tested),True,ok,,8.030000,64.200000,1,24,88.414583,440.500000,61.670000,409.000000,57.260000,1,10,-0.869791,0.041025,-0.869791,0.041025,0.611821,0.416589,0.658077,1.000000,0.213727,0.527071,watchlist
1779544095,Driver Gloves | Queen Jaguar,ft,normal,美洲豹女王,★ Driver Gloves | Queen Jaguar (Field-Tested),True,ok,,58.510000,54.900000,1,24,66.869167,372.500000,52.150000,369.000000,51.660000,1,10,0.121956,0.052733,0.121956,0.052733,0.611821,0.416589,0.658077,1.000000,0.213727,0.568048,watchlist
1779544100,Driver Gloves | Imperial Plaid,ft,normal,蓝紫格子,★ Driver Gloves | Imperial Plaid (Field-Tested),True,ok,,186.120000,173.000000,1,37,218.760541,1248.500000,174.790000,1180.000000,165.200000,1,10,0.064821,-0.010241,0.064821,-0.010241,0.681042,0.416589,0.737946,1.000000,0.596422,0.340224,avoid
1779544104,Moto Gloves | Cool Mint,ft,normal,清凉薄荷,★ Moto Gloves | Cool Mint (Field-Tested),True,ok,,1325.000000,1110.000000,1,0,0.000000,8449.000000,1182.860000,8050.000000,1127.000000,1,10,0.120166,-0.061596,0.120166,-0.061596,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1779544110,Hydra Gloves | Rattler,ft,normal,响尾蛇,★ Hydra Gloves | Rattler (Field-Tested),True,ok,,35.500000,33.700000,1,7,33.744286,236.500000,33.110000,233.000000,32.620000,2,10,0.072184,0.017819,0.072184,0.017819,0.423453,0.447526,0.466510,1.000000,0.404632,0.325359,low_priority
1779544116,Sport Gloves | Arid,ft,normal,干旱,★ Sport Gloves | Arid (Field-Tested),True,ok,,1125.480000,985.000000,1,0,0.000000,7400.000000,1036.000000,7040.000000,985.600000,1,10,0.086371,-0.049228,0.086371,-0.049228,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1779544121,Driver Gloves | Overtake,ft,normal,超越,★ Driver Gloves | Overtake (Field-Tested),True,ok,,56.840000,54.000000,1,32,63.535312,377.500000,52.850000,357.000000,49.980000,2,10,0.075497,0.021760,0.075497,0.021760,0.657719,0.447526,0.736816,1.000000,0.196065,0.493492,low_priority
1779544126,Driver Gloves | Crimson Weave,ft,normal,深红织物,★ Driver Gloves | Crimson Weave (Field-Tested),True,ok,,1390.000000,1170.000000,1,0,0.000000,8699.500000,1217.930000,8500.000000,1190.000000,2,10,0.141281,-0.039354,0.141281,-0.039354,0.079685,0.447526,0.069854,1.000000,0.740574,0.030530,avoid
1779544130,Driver Gloves | Diamondback,ft,normal,菱背蛇纹,★ Driver Gloves | Diamondback (Field-Tested),True,ok,,588.740000,441.000000,1,0,0.000000,3199.000000,447.860000,3030.000000,424.200000,1,10,0.314563,-0.015317,0.314563,-0.015317,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1779544135,Specialist Gloves | Forest DDPAT,ft,normal,森林 DDPAT,★ Specialist Gloves | Forest DDPAT (Field-Tested),True,ok,,274.580000,219.000000,1,1,264.780000,1748.500000,244.790000,1610.000000,225.400000,1,10,0.121696,-0.105356,0.121696,-0.105356,0.194274,0.416589,0.176291,1.000000,0.718114,0.081863,avoid
1779544140,Driver Gloves | Convoy,ft,normal,护卫,★ Driver Gloves | Convoy (Field-Tested),True,ok,,506.640000,356.000000,1,2,379.000000,2949.000000,412.860000,2820.000000,394.800000,1,10,0.227147,-0.137722,0.227147,-0.137722,0.261305,0.416589,0.253634,1.000000,0.701356,0.117441,avoid
1779544146,Bloodhound Gloves | Charred,ft,normal,焦炭,★ Bloodhound Gloves | Charred (Field-Tested),True,ok,,233.260000,208.000000,1,2,238.050000,1550.000000,217.000000,1510.000000,211.400000,2,10,0.074931,-0.041475,0.074931,-0.041475,0.261305,0.447526,0.279415,1.000000,0.695169,0.126928,avoid
1779544151,Driver Gloves | Lunar Weave,ft,normal,月色织物,★ Driver Gloves | Lunar Weave (Field-Tested),True,ok,,847.990000,685.000000,1,0,0.000000,4800.000000,672.000000,4960.000000,694.400000,1,10,0.261890,0.019345,0.261890,0.019345,0.079685,0.416589,0.044073,1.000000,0.496761,0.138751,low_priority
1779544155,Moto Gloves | Eclipse,ft,normal,日蚀,★ Moto Gloves | Eclipse (Field-Tested),True,ok,,443.000000,369.000000,1,2,452.135000,2850.000000,399.000000,2760.000000,386.400000,2,10,0.110276,-0.075188,0.110276,-0.075188,0.261305,0.447526,0.279415,1.000000,0.695169,0.126928,avoid
1779544161,Bloodhound Gloves | Bronzed,ft,normal,染铜,★ Bloodhound Gloves | Bronzed (Field-Tested),True,ok,,180.090000,135.000000,1,1,205.000000,1176.000000,164.640000,1080.000000,151.200000,3,10,0.093841,-0.180029,0.093841,-0.180029,0.194274,0.469476,0.220364,1.000000,0.707536,0.098082,avoid
1779544165,Bloodhound Gloves | Snakebite,ft,normal,蛇咬,★ Bloodhound Gloves | Snakebite (Field-Tested),True,ok,,168.950000,133.000000,1,0,0.000000,1078.000000,150.920000,1010.000000,141.400000,1,10,0.119467,-0.118738,0.119467,-0.118738,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1779544171,Bloodhound Gloves | Guerrilla,ft,normal,游击队,★ Bloodhound Gloves | Guerrilla (Field-Tested),True,ok,,156.980000,137.000000,1,1,150.710000,1120.000000,156.800000,1070.000000,149.800000,1,10,0.001148,-0.126276,0.001148,-0.126276,0.194274,0.416589,0.176291,1.000000,0.718114,0.081863,avoid
1779544177,Hand Wraps | Duct Tape,ft,normal,防水布胶带,★ Hand Wraps | Duct Tape (Field-Tested),True,ok,,51.280000,49.600000,1,25,52.292400,335.500000,46.970000,326.000000,45.640000,1,10,0.091761,0.055993,0.091761,0.055993,0.618305,0.416589,0.665558,1.000000,0.212106,0.582902,watchlist
1779544183,Hand Wraps | Giraffe,ft,normal,长颈鹿,★ Hand Wraps | Giraffe (Field-Tested),True,ok,,47.450000,44.000000,1,13,47.405385,308.000000,43.120000,303.000000,42.420000,2,10,0.100417,0.020408,0.100417,0.020408,0.515967,0.447526,0.573257,1.000000,0.231503,0.413524,low_priority
1779544188,Hand Wraps | CAUTION!,ft,normal,警告,★ Hand Wraps | CAUTION! (Field-Tested),True,ok,,126.440000,122.000000,1,13,133.702308,878.500000,122.990000,868.000000,121.520000,1,10,0.028051,-0.008049,0.028051,-0.008049,0.515967,0.416589,0.547476,1.000000,0.637690,0.252608,avoid
1779544192,Hand Wraps | Arboreal,ft,normal,森林色调,★ Hand Wraps | Arboreal (Field-Tested),True,ok,,47.430000,43.000000,1,21,48.299524,310.000000,43.400000,307.000000,42.980000,1,10,0.092857,-0.009217,0.092857,-0.009217,0.590688,0.416589,0.633693,1.000000,0.619010,0.292267,avoid
1779544197,Hand Wraps | Cobalt Skulls,ft,normal,钴蓝骷髅,★ Hand Wraps | Cobalt Skulls (Field-Tested),True,ok,,209.870000,204.000000,1,30,226.689667,1399.500000,195.930000,1390.000000,194.600000,11,10,0.071148,0.041188,0.071148,0.041188,0.647383,0.553301,0.813036,1.000000,0.177494,0.588443,watchlist
1779544202,Hand Wraps | Constrictor,ft,normal,蟒蛇,★ Hand Wraps | Constrictor (Field-Tested),True,ok,,54.030000,52.100000,1,13,56.545385,352.000000,49.280000,336.000000,47.040000,3,10,0.096388,0.057224,0.096388,0.057224,0.515967,0.469476,0.591549,1.000000,0.227113,0.549111,watchlist
1779544207,Hand Wraps | Desert Shamagh,ft,normal,沙漠头巾,★ Hand Wraps | Desert Shamagh (Field-Tested),True,ok,,47.550000,42.500000,3,26,48.758846,302.000000,42.280000,298.000000,41.720000,2,10,0.124645,0.005203,0.124645,0.005203,0.704229,0.447526,0.698538,1.000000,0.334438,0.411842,low_priority
1779544212,Hand Wraps | Spruce DDPAT,ft,normal,云杉 DDPAT,★ Hand Wraps | Spruce DDPAT (Field-Tested),True,ok,,397.000000,297.000000,1,0,0.000000,2348.490000,328.788600,2210.000000,309.400000,2,10,0.207463,-0.096684,0.207463,-0.096684,0.079685,0.447526,0.069854,1.000000,0.740574,0.030530,avoid
1779544217,Hand Wraps | Leather,ft,normal,皮革,★ Hand Wraps | Leather (Field-Tested),True,ok,,538.550000,434.000000,1,0,0.000000,3360.000000,470.400000,3190.000000,446.600000,1,10,0.144877,-0.077381,0.144877,-0.077381,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1779544221,Hand Wraps | Slaughter,ft,normal,屠夫,★ Hand Wraps | Slaughter (Field-Tested),True,ok,,519.930000,442.000000,1,0,0.000000,3350.000000,469.000000,3090.000000,432.600000,1,10,0.108593,-0.057569,0.108593,-0.057569,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1779544226,Hand Wraps | Badlands,ft,normal,恶土,★ Hand Wraps | Badlands (Field-Tested),True,ok,,412.090000,323.000000,1,0,0.000000,2399.500000,335.930000,2290.000000,320.600000,1,10,0.226714,-0.038490,0.226714,-0.038490,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1779544230,AWP | Neo-Noir,ft,normal,黑色魅影,AWP | Neo-Noir (Field-Tested),True,ok,,37.710000,37.000000,7,23,38.836522,264.880000,37.083200,257.000000,35.980000,2,10,0.016903,-0.002244,0.016903,-0.002244,0.764442,0.447526,0.676071,1.000000,0.569384,0.357200,avoid
1779544243,AK-47 | Point Disarray,fn,normal,混沌点阵,AK-47 | Point Disarray (Factory New),True,ok,,67.300000,67.200000,1,1,80.000000,438.500000,61.390000,412.000000,57.680000,1,10,0.096270,0.094641,0.096270,0.094641,0.194274,0.416589,0.176291,1.000000,0.318114,0.493106,low_priority
1779544247,M4A1-S | Cyrex,ft,normal,次时代,M4A1-S | Cyrex (Field-Tested),True,ok,,167.540000,162.000000,18,3,166.063333,1135.000000,158.900000,1120.000000,156.800000,10,10,0.054374,0.019509,0.054374,0.019509,0.567673,0.546662,0.416904,1.000000,0.348749,0.378497,low_priority
1779544256,AK-47 | Point Disarray,ft,normal,混沌点阵,AK-47 | Point Disarray (Field-Tested),True,ok,,13.490000,13.000000,10,13,13.724615,94.000000,13.160000,92.000000,12.880000,35,10,0.025076,-0.012158,0.025076,-0.012158,0.711946,0.637126,0.731256,1.000000,0.544588,0.379033,avoid
1779544262,M4A1-S | Nightmare,mw,normal,梦魇,M4A1-S | Nightmare (Minimal Wear),True,ok,,3.870000,19.300000,1,28,23.678929,139.500000,19.530000,135.000000,18.900000,10,10,-0.801843,-0.011777,-0.801843,-0.011777,0.636358,0.546662,0.794782,1.000000,0.581578,0.356397,avoid
1779544269,AK-47 | Aquamarine Revenge,ft,normal,深海复仇,AK-47 | Aquamarine Revenge (Field-Tested),True,ok,,32.000000,36.400000,4,28,40.442143,254.490000,35.628600,247.000000,34.580000,3,10,-0.101845,0.021651,-0.101845,0.021651,0.741695,0.469476,0.730461,1.000000,0.170681,0.520106,watchlist
1779544276,AK-47 | Neon Revolution,ft,normal,霓虹革命,AK-47 | Neon Revolution (Field-Tested),True,ok,,102.110000,99.000000,12,1,101.800000,708.500000,99.190000,673.000000,94.220000,4,10,0.029438,-0.001916,0.029438,-0.001916,0.409457,0.486502,0.234553,1.000000,0.650335,0.167858,avoid
1779544283,AK-47 | The Empress,ft,normal,皇后,AK-47 | The Empress (Field-Tested),True,ok,,92.720000,90.300000,1,22,91.633636,633.990000,88.758600,595.000000,83.300000,2,10,0.044631,0.017366,0.044631,0.017366,0.598037,0.447526,0.667953,1.000000,0.360986,0.416437,low_priority
1779544289,AK-47 | Neon Rider,ft,normal,霓虹骑士,AK-47 | Neon Rider (Field-Tested),True,ok,,32.200000,48.000000,1,33,49.451818,312.500000,43.750000,311.000000,43.540000,19,10,-0.264000,0.097143,-0.264000,0.097143,0.662654,0.592277,0.863137,1.000000,0.165881,0.804342,strong_candidate
